@relation lai-linha-weka.filters.unsupervised.attribute.Remove-R3-4

@attribute ndvi numeric
@attribute sowing_days numeric
@attribute lai numeric

@data
0.788803,59,3.47699
0.793095,59,3.79999
0.789893,59,3.12756
0.783863,59,3.31549
0.791649,59,3.12756
0.784329,59,3.15398
0.77816,59,3.15398
0.77816,59,2.8574
0.78202,59,3.18042
0.779661,59,3.47699
0.782448,59,3.12756
0.774787,59,2.99247
0.773535,59,2.8574
0.772268,59,2.8574
0.770988,59,2.8574
0.768383,59,3.15398
0.764362,59,3.12756
0.765718,59,2.80454
0.769692,59,3.15398
0.770988,59,2.8574
0.774787,59,2.99247
0.774787,59,2.80454
0.765799,59,2.8574
0.76316,59,2.83098
0.758034,59,2.80454
0.751628,59,2.66947
0.723431,59,2.50797
0.654292,59,1.57713
0.646626,59,1.53015
0.740388,59,2.53441
0.760935,59,2.8574
0.768378,59,3.12756
0.765948,59,2.66947
0.774406,59,2.99247
0.780477,59,3.47699
0.77816,59,2.8574
0.772033,59,3.31549
0.769609,59,2.99247
0.765948,59,2.66947
0.787702,59,3.6385
0.784969,59,3.31549
0.797014,59,3.50342
0.794901,59,3.6385
0.796797,59,3.45055
0.790541,59,3.18042
0.783181,59,3.31549
0.773225,59,2.80454
0.780847,59,3.50342
0.772147,59,3.31549
0.772268,59,2.8574
0.767097,59,3.12756
0.772268,59,2.8574
0.777537,59,3.15398
0.778785,59,2.8574
0.772268,59,2.8574
0.769692,59,2.99247
0.770988,59,2.8574
0.773535,59,2.8574
0.774787,59,2.99247
0.774787,59,2.80454
0.76838,59,3.12756
0.765799,59,2.8574
0.756675,59,2.80454
0.751628,59,2.53441
0.745268,59,2.83098
0.699921,59,1.90601
0.700662,59,1.83553
0.746672,59,2.66947
0.769609,59,2.99247
0.764714,59,2.8574
0.772033,59,3.31549
0.779324,59,3.18042
0.781617,59,3.18042
0.774406,59,2.99247
0.774406,59,2.99247
0.774406,59,2.99247
0.770827,59,3.18042
0.776982,59,3.15398
0.779324,59,3.15398
0.789893,59,3.12756
0.790971,59,3.12756
0.795963,59,3.47699
0.792744,59,3.50342
0.791649,59,3.12756
0.790541,59,3.47699
0.779324,59,3.18042
0.774591,59,2.99247
0.76965,59,2.99247
0.772268,59,2.8574
0.772268,59,2.8574
0.777537,59,3.15398
0.773535,59,2.8574
0.78002,59,3.18042
0.781241,59,3.45055
0.773535,59,2.8574
0.773535,59,2.80454
0.772268,59,2.8574
0.767097,59,2.83098
0.76838,59,3.12756
0.767097,59,2.83098
0.759377,59,2.8574
0.753001,59,2.66947
0.746672,59,2.66947
0.732686,59,2.53441
0.631914,59,1.20127
0.694174,59,1.90601
0.740388,59,2.50797
0.762209,59,3.12756
0.774406,59,2.99247
0.772033,59,3.31549
0.775574,59,3.15398
0.779324,59,3.15398
0.780477,59,3.47699
0.783181,59,3.18042
0.779324,59,3.18042
0.77816,59,3.18042
0.769609,59,2.99247
0.770827,59,2.8574
0.773225,59,2.80454
0.780477,59,3.47699
0.789893,59,3.12756
0.792039,59,3.50342
0.789893,59,3.12756
0.794901,59,3.6385
0.787702,59,3.6385
0.786589,59,3.31549
0.769609,59,2.8574
0.772147,59,3.31549
0.773535,59,2.80454
0.773535,59,2.80454
0.778785,59,3.18042
0.781241,59,3.45055
0.774787,59,2.99247
0.778463,59,2.99247
0.776026,59,2.99247
0.770905,59,2.8574
0.767097,59,2.83098
0.760705,59,2.8574
0.765799,59,2.80454
0.762019,59,2.99247
0.76838,59,3.15398
0.762019,59,2.83098
0.740388,59,2.50797
0.691014,59,1.90601
0.673121,59,1.90601
0.717195,59,2.21139
0.745968,59,2.48154
0.75737,59,2.83098
0.768376,59,2.99247
0.773225,59,2.80454
0.77673,59,3.18042
0.780477,59,3.15398
0.774406,59,2.99247
0.776982,59,3.15398
0.772033,59,2.8574
0.775793,59,2.99247
0.768378,59,3.12756
0.762209,59,3.18042
0.770827,59,2.8574
0.764714,59,2.80454
0.787702,59,3.47699
0.793095,59,3.79999
0.794141,59,3.6385
0.792039,59,3.50342
0.790971,59,3.12756
0.782746,59,3.15398
0.779324,59,3.15398
0.774591,59,2.99247
0.776026,59,2.99247
0.774787,59,2.99247
0.781241,59,3.45055
0.781241,59,3.45055
0.777251,59,3.18042
0.779661,59,3.50342
0.777251,59,3.18042
0.770905,59,2.8574
0.772147,59,2.8574
0.765876,59,2.83098
0.762019,59,2.99247
0.764604,59,2.8574
0.762019,59,2.83098
0.749434,59,2.66947
0.711004,59,2.15853
0.604646,59,1.20127
0.65626,59,1.55364
0.720284,59,2.18497
0.745968,59,2.66947
0.758644,59,2.80454
0.765948,59,2.83098
0.768376,59,2.99247
0.774406,59,2.99247
0.779324,59,3.15398
0.780477,59,3.47699
0.772033,59,3.31549
0.770827,59,2.8574
0.768378,59,3.12756
0.75737,59,2.83098
0.758348,59,2.80454
0.773375,59,2.8574
0.767133,59,2.66947
0.779324,59,3.15398
0.795963,59,3.77357
0.793095,59,3.79999
0.792039,59,3.50342
0.800103,59,4.09658
0.799084,59,3.47699
0.792039,59,3.50342
0.779324,59,3.18042
0.772147,59,3.31549
0.778463,59,2.99247
0.778463,59,3.18042
0.778463,59,3.18042
0.778463,59,2.99247
0.778463,59,3.18042
0.76965,59,2.99247
0.764604,59,2.8574
0.773375,59,2.80454
0.767133,59,3.12756
0.764604,59,2.80454
0.765876,59,2.8574
0.755704,59,2.8574
0.726463,59,2.34648
0.647976,59,1.53015
0.572852,59,0.848898
0.685855,59,1.90601
0.724794,59,2.34648
0.75737,59,2.80454
0.764714,59,2.8574
0.768376,59,2.99247
0.775574,59,3.15398
0.775574,59,3.15398
0.77816,59,2.8574
0.779324,59,3.15398
0.770827,59,2.8574
0.768378,59,3.15398
0.762209,59,3.12756
0.758348,59,2.80454
0.764604,59,2.80454
0.770905,59,3.18042
0.769609,59,2.99247
0.786589,59,3.31549
0.788803,59,3.18042
0.784969,59,2.99247
0.793095,59,3.79999
0.792039,59,3.50342
0.786063,59,3.31549
0.782746,59,3.15398
0.775793,59,3.15398
0.780847,59,3.15398
0.779661,59,3.50342
0.780847,59,3.12756
0.770905,59,3.18042
0.76965,59,2.99247
0.76965,59,2.99247
0.76965,59,2.99247
0.772147,59,2.8574
0.765876,59,2.8574
0.768378,59,3.12756
0.768378,59,3.12756
0.744595,59,2.83098
0.677945,59,1.90601
0.596195,59,1.20127
0.684971,59,1.90601
0.727721,59,2.15853
0.743956,59,2.48154
0.759904,59,2.8574
0.772033,59,2.8574
0.775574,59,3.15398
0.770827,59,3.18042
0.77816,59,2.8574
0.785465,59,3.31549
0.77816,59,3.18042
0.768378,59,2.99247
0.767133,59,2.66947
0.765876,59,2.8574
0.764604,59,2.80454
0.759649,59,2.8574
0.776982,59,3.15398
0.788803,59,3.47699
0.789893,59,3.12756
0.792039,59,3.50342
0.792039,59,3.50342
0.794141,59,3.50342
0.792039,59,3.50342
0.779324,59,3.15398
0.78202,59,3.18042
0.78202,59,3.12756
0.780847,59,3.50342
0.770905,59,3.18042
0.770905,59,2.8574
0.763319,59,3.12756
0.770905,59,2.8574
0.768378,59,3.15398
0.768378,59,3.15398
0.768378,59,3.12756
0.753466,59,2.66947
0.698755,59,1.90601
0.60536,59,1.20127
0.691014,59,1.90601
0.727721,59,2.15853
0.751313,59,2.8574
0.763468,59,3.15398
0.764714,59,2.8574
0.770827,59,2.8574
0.772033,59,2.8574
0.775793,59,2.99247
0.77816,59,2.8574
0.774591,59,2.99247
0.776982,59,3.15398
0.773375,59,3.31549
0.764604,59,2.8574
0.765876,59,2.8574
0.762209,59,3.12756
0.779324,59,3.18042
0.788803,59,3.18042
0.790971,59,3.12756
0.793095,59,3.79999
0.794141,59,3.6385
0.792039,59,3.50342
0.780477,59,3.15398
0.767133,59,2.66947
0.767133,59,3.12756
0.772147,59,2.8574
0.770905,59,3.18042
0.76965,59,2.99247
0.770905,59,2.8574
0.765876,59,2.83098
0.762209,59,3.12756
0.754781,59,2.50797
0.749434,59,2.66947
0.690294,59,1.90601
0.571289,59,0.848898
0.684971,59,1.90601
0.733761,59,2.48154
0.749998,59,2.66947
0.762209,59,3.12756
0.762209,59,3.12756
0.762209,59,3.12756
0.767133,59,2.66947
0.762209,59,3.12756
0.768378,59,3.15398
0.775793,59,2.99247
0.774591,59,2.99247
0.773375,59,2.80454
0.772147,59,2.8574
0.762209,59,3.12756
0.779324,59,3.18042
0.781617,59,3.18042
0.788803,59,3.47699
0.793095,59,3.77357
0.790971,59,3.12756
0.783863,59,3.15398
0.770827,59,3.18042
0.758348,59,2.80454
0.76965,59,2.99247
0.76965,59,2.99247
0.770905,59,2.8574
0.765876,59,2.8574
0.773375,59,3.31549
0.769609,59,2.99247
0.753466,59,2.99247
0.737505,59,2.48154
0.700662,59,1.8884
0.569812,59,0.848898
0.676139,59,1.90601
0.717228,59,2.18497
0.747326,59,2.66947
0.753466,59,2.99247
0.759649,59,2.8574
0.758348,59,2.80454
0.765876,59,2.8574
0.773375,59,3.31549
0.768378,59,3.15398
0.774591,59,2.99247
0.773375,59,3.31549
0.765876,59,2.8574
0.767133,59,2.66947
0.768378,59,3.12756
0.776982,59,3.15398
0.787702,59,3.31549
0.790971,59,3.12756
0.774406,59,2.99247
0.769609,59,2.99247
0.763319,59,3.12756
0.758034,59,2.80454
0.770988,59,3.18042
0.767097,59,2.66947
0.770905,59,2.8574
0.774591,59,2.99247
0.768378,59,3.15398
0.752136,59,2.66947
0.725124,59,2.18497
0.67923,59,1.90601
0.641983,59,1.55364
0.707788,59,2.21139
0.732686,59,2.48154
0.741806,59,2.50797
0.758348,59,2.83098
0.765876,59,2.8574
0.765876,59,2.8574
0.767133,59,2.66947
0.767133,59,2.66947
0.765876,59,2.83098
0.763319,59,3.12756
0.762019,59,2.83098
0.755704,59,2.99247
0.765876,59,2.80454
0.768378,59,2.66947
0.762209,59,3.12756
0.745968,59,2.66947
0.75436,59,2.8574
0.765799,59,2.8574
0.767097,59,2.66947
0.760705,59,2.8574
0.767097,59,2.66947
0.760705,59,2.8574
0.757033,59,2.83098
0.745268,59,2.83098
0.697695,59,1.90601
0.628493,59,1.53015
0.589203,59,1.20127
0.673121,59,1.90601
0.71243,59,2.15853
0.735596,59,2.53441
0.744595,59,2.83098
0.753466,59,2.99247
0.767133,59,2.83098
0.760935,59,2.8574
0.765876,59,2.8574
0.760705,59,2.8574
0.759377,59,2.83098
0.746672,59,2.48154
0.738954,59,2.50797
0.731207,59,2.53441
0.737505,59,2.34648
0.743848,59,2.83098
0.758034,59,2.80454
0.758034,59,2.80454
0.760705,59,2.8574
0.762019,59,2.8574
0.753001,59,2.8574
0.736039,59,2.48154
0.709163,59,2.21139
0.65485,59,1.53015
0.59562,59,1.20127
0.667341,59,1.57713
0.704499,59,2.02346
0.721804,59,2.50797
0.744595,59,2.83098
0.754781,59,2.99247
0.753466,59,2.99247
0.740388,59,2.53441
0.742413,59,2.50797
0.743848,59,2.50797
0.714036,59,2.15853
0.690294,59,1.90601
0.721978,59,2.21139
0.739493,59,2.48154
0.747413,59,2.48154
0.743848,59,2.83098
0.737505,59,2.50797
0.731207,59,2.34648
0.696538,59,1.90601
0.644103,59,1.55364
0.614029,59,1.20127
0.658559,59,1.53015
0.698239,59,1.90601
0.709405,59,2.15853
0.699921,59,1.90601
0.707502,59,2.21139
0.710806,59,2.21139
0.682319,59,1.90601
0.65626,59,1.55364
0.687735,59,1.90601
0.697695,59,1.90601
0.695945,59,1.90601
0.684069,59,1.90601
0.66791,59,1.57713
0.644219,59,0
0.580273,59,0.848898
0.580273,59,0.848898
0.573931,59,0.848898
0.585373,59,0.872389
0.585373,59,0.872389
0.585373,59,1.20127
0.597067,56,1.20127
0.600572,56,1.20127
0.63881,56,1.55364
0.582661,56,0.848898
0.640871,56,1.55364
0.619108,56,1.20127
0.653492,56,1.53015
0.689474,56,1.90601
0.614612,56,1.20127
0.662033,56,1.53015
0.697641,56,1.90601
0.710477,56,2.21139
0.619076,56,1.20127
0.699269,56,1.90601
0.719944,56,2.18497
0.665792,56,1.53015
0.721415,56,2.48154
0.719431,56,2.34648
0.725739,56,2.34648
0.708929,56,2.18497
0.724312,56,2.50797
0.725739,56,2.18497
0.72715,56,2.34648
0.717977,56,2.02346
0.719944,56,2.18497
0.724312,56,2.50797
0.724312,56,2.50797
0.722871,56,2.48154
0.715434,56,2.15853
0.718456,56,2.18497
0.722871,56,2.21139
0.722871,56,2.48154
0.721415,56,2.18497
0.713524,56,2.15853
0.70088,56,1.8884
0.721415,56,2.34648
0.721415,56,2.34648
0.721415,56,2.34648
0.713524,56,2.18497
0.721415,56,2.34648
0.70088,56,1.8884
0.722871,56,2.21139
0.725739,56,2.18497
0.725739,56,2.18497
0.722871,56,2.48154
0.710192,56,2.15853
0.702473,56,2.02346
0.72715,56,2.34648
0.728547,56,2.34648
0.723703,56,2.50797
0.725739,56,2.34648
0.717977,56,2.21139
0.689707,56,1.90601
0.728547,56,2.34648
0.72715,56,2.34648
0.72715,56,2.34648
0.724312,56,2.50797
0.721415,56,2.34648
0.671966,56,1.90601
0.713168,56,2.15853
0.725739,56,2.18497
0.725739,56,2.34648
0.729282,56,2.21139
0.727854,56,2.34648
0.726411,56,2.18497
0.710192,56,2.15853
0.717977,56,2.02346
0.724312,56,2.50797
0.722871,56,2.50797
0.727854,56,2.34648
0.724953,56,2.50797
0.707153,56,2.15853
0.721415,56,2.34648
0.729282,56,2.34648
0.730695,56,2.48154
0.722871,56,2.50797
0.724953,56,2.50797
0.689707,56,1.90601
0.711688,56,2.15853
0.720869,56,2.48154
0.72715,56,2.34648
0.729282,56,2.34648
0.726411,56,2.34648
0.724953,56,2.50797
0.700829,56,2.02346
0.719431,56,2.34648
0.72715,56,2.34648
0.724312,56,2.50797
0.727854,56,2.34648
0.734341,56,2.48154
0.705609,56,2.15853
0.716508,56,2.21139
0.722871,56,2.50797
0.729282,56,2.21139
0.721415,56,2.48154
0.699269,56,1.90601
0.70405,56,2.02346
0.712009,56,2.18497
0.724953,56,2.50797
0.660122,61,1.55364
0.67092,61,1.53015
0.664904,61,1.55364
0.683954,61,1.90601
0.672111,61,1.53015
0.676014,61,1.90601
0.674752,61,1.57713
0.682156,61,1.90601
0.685001,61,1.90601
0.672111,61,1.53015
0.679284,61,1.90601
0.677931,61,1.90601
0.672847,61,1.57713
0.679825,61,1.90601
0.679284,61,1.90601
0.668113,61,1.53015
0.668113,61,1.57713
0.662977,61,1.53015
0.655891,61,1.57713
0.686861,61,1.90601
0.674074,61,1.57713
0.677333,61,1.90601
0.673357,61,1.53015
0.673357,61,1.53015
0.671332,61,1.53015
0.666077,61,1.55364
0.639753,61,1.55364
0.660931,61,1.55364
0.655057,61,1.55364
0.664999,61,1.53015
0.664999,61,1.55364
0.670124,61,1.53015
0.677333,61,1.90601
0.675357,61,1.57713
0.675357,61,1.90601
0.673357,61,1.53015
0.668113,61,1.57713
0.666077,61,1.55364
0.670124,61,1.53015
0.655891,61,1.55364
0.664999,61,1.53015
0.653017,61,1.55364
0.662977,61,1.53015
0.668113,61,1.55364
0.666077,61,1.55364
0.666077,61,1.55364
0.666077,61,1.55364
0.675357,61,1.90601
0.673357,61,1.53015
0.675357,61,1.57713
0.675357,61,1.90601
0.672111,61,1.53015
0.664999,61,1.55364
0.66897,61,1.57713
0.672847,61,1.53015
0.639753,61,1.55364
0.651706,61,1.57713
0.666077,61,1.55364
0.666077,61,1.55364
0.675357,61,1.90601
0.668113,61,1.57713
0.679284,61,1.90601
0.679284,61,1.90601
0.668113,61,1.57713
0.668113,61,1.57713
0.677333,61,1.90601
0.679284,61,1.90601
0.681213,61,1.90601
0.677931,61,1.90601
0.674752,61,1.57713
0.642448,61,1.55364
0.649575,61,1.53015
0.65886,61,1.55364
0.668113,61,1.57713
0.681213,61,1.90601
0.672111,61,1.53015
0.672111,61,1.53015
0.679284,61,1.90601
0.679284,61,1.90601
0.684604,61,1.90601
0.684604,61,1.90601
0.677333,61,1.90601
0.679284,61,1.90601
0.686861,61,1.90601
0.685377,61,1.90601
0.699294,61,1.90601
0.628377,61,1.20127
0.651706,61,1.57713
0.664016,61,1.55364
0.666077,61,1.55364
0.670124,61,1.53015
0.679284,61,1.90601
0.677333,61,1.90601
0.677333,61,1.90601
0.677333,61,1.90601
0.68652,61,1.90601
0.693818,61,1.90601
0.681213,61,1.90601
0.68652,61,1.90601
0.688413,61,1.90601
0.686861,61,1.90601
0.687185,61,1.90601
0.68923,61,1.90601
0.644613,61,1.55364
0.653811,61,1.53015
0.666077,61,1.55364
0.666077,61,1.55364
0.675357,61,1.57713
0.677333,61,1.90601
0.684604,61,1.90601
0.682664,61,1.90601
0.675357,61,1.90601
0.684604,61,1.90601
0.679284,61,1.90601
0.681213,61,1.90601
0.679284,61,1.90601
0.68652,61,1.90601
0.690283,61,1.90601
0.685377,61,1.90601
0.687491,61,1.90601
0.655891,61,1.57713
0.660931,61,1.55364
0.672111,61,1.53015
0.677333,61,1.90601
0.675357,61,1.90601
0.679284,61,1.90601
0.684604,61,1.90601
0.673357,61,1.53015
0.682664,61,1.90601
0.6807,61,1.90601
0.6807,61,1.90601
0.682664,61,1.90601
0.68652,61,1.90601
0.688413,61,1.90601
0.690283,61,1.90601
0.6887,61,1.90601
0.683954,61,1.90601
0.657946,61,1.57713
0.670124,61,1.53015
0.675357,61,1.57713
0.675357,61,1.90601
0.682664,61,1.90601
0.684604,61,1.90601
0.682664,61,1.90601
0.682664,61,1.90601
0.682664,61,1.90601
0.682664,61,1.90601
0.682664,61,1.90601
0.6807,61,1.90601
0.682664,61,1.90601
0.684604,61,1.90601
0.677333,61,1.90601
0.683118,61,1.90601
0.674752,61,1.57713
0.70099,61,1.8884
0.664999,61,1.55364
0.677333,61,1.90601
0.670124,61,1.53015
0.675357,61,1.57713
0.673357,61,1.57713
0.675357,61,1.90601
0.675357,61,1.90601
0.675357,61,1.90601
0.673357,61,1.90601
0.673357,61,1.57713
0.678712,61,1.90601
0.6807,61,1.90601
0.6807,61,1.90601
0.6807,61,1.90601
0.673357,61,1.57713
0.681213,61,1.90601
0.674752,61,1.57713
0.676635,61,1.90601
0.664999,61,1.53015
0.662977,61,1.53015
0.668113,61,1.57713
0.666077,61,1.55364
0.673357,61,1.53015
0.6807,61,1.90601
0.671332,61,1.53015
0.676699,61,1.90601
0.678712,61,1.90601
0.678712,61,1.90601
0.673357,61,1.90601
0.678712,61,1.90601
0.671332,61,1.53015
0.671332,61,1.53015
0.673357,61,1.53015
0.677333,61,1.90601
0.690283,61,1.90601
0.690517,61,1.90601
0.676635,61,1.90601
0.664999,61,1.55364
0.670124,61,1.53015
0.668113,61,1.57713
0.675357,61,1.90601
0.675357,61,1.90601
0.6807,61,1.90601
0.669281,61,1.53015
0.678712,61,1.90601
0.6807,61,1.90601
0.686158,61,1.90601
0.6807,61,1.90601
0.678712,61,1.90601
0.673357,61,1.53015
0.675357,61,1.90601
0.675357,61,1.90601
0.681213,61,1.90601
0.683118,61,1.90601
0.683548,61,1.90601
0.680337,61,1.90601
0.677333,61,1.90601
0.675357,61,1.57713
0.668113,61,1.57713
0.675357,61,1.90601
0.673357,61,1.57713
0.6807,61,1.90601
0.669281,61,1.57713
0.671332,61,1.53015
0.671332,61,1.53015
0.671332,61,1.53015
0.6807,61,1.90601
0.682664,61,1.90601
0.682664,61,1.90601
0.677333,61,1.90601
0.677333,61,1.90601
0.681213,61,1.90601
0.672111,61,1.53015
0.679825,61,1.90601
0.682156,61,1.90601
0.683954,61,1.90601
0.672111,61,1.53015
0.670124,61,1.53015
0.668113,61,1.57713
0.675357,61,1.90601
0.675357,61,1.90601
0.682664,61,1.90601
0.675357,61,1.57713
0.675357,61,1.90601
0.675357,61,1.90601
0.682664,61,1.90601
0.682664,61,1.90601
0.684604,61,1.90601
0.684604,61,1.90601
0.677333,61,1.90601
0.677333,61,1.90601
0.677333,61,1.90601
0.677931,61,1.90601
0.688972,61,1.90601
0.677224,61,1.90601
0.677782,61,1.90601
0.672111,61,1.53015
0.677333,61,1.90601
0.677333,61,1.90601
0.682664,61,1.90601
0.684604,61,1.90601
0.68652,61,1.90601
0.679284,61,1.90601
0.679284,61,1.90601
0.692131,61,1.90601
0.693957,61,1.90601
0.681697,61,1.90601
0.6887,61,1.90601
0.692313,61,1.90601
0.688972,61,1.90601
0.685733,61,1.90601
0.676014,61,1.90601
0.683118,61,1.90601
0.683118,61,1.90601
0.683118,61,1.90601
0.679825,61,1.90601
0.6887,61,1.90601
0.690739,61,1.90601
0.694214,61,1.90601
0.694214,61,1.90601
0.702667,61,2.02346
0.683954,61,1.90601
0.690739,61,1.90601
0.685733,61,1.90601
0.68923,61,1.90601
0.673706,58,1.53015
0.678312,58,1.90601
0.669467,58,1.57713
0.682134,58,1.90601
0.696133,58,1.90601
0.689707,58,1.90601
0.662982,58,1.55364
0.597067,58,1.20127
0.705445,58,2.02346
0.711688,58,2.15853
0.689707,58,1.90601
0.627491,58,1.20127
0.70078,58,1.8884
0.708444,58,2.21139
0.703922,58,2.02346
0.655774,58,1.53015
0.601306,58,1.20127
0.697698,58,1.90601
0.706952,58,2.15853
0.705445,58,2.02346
0.673706,58,1.57713
0.614676,58,1.20127
0.677653,58,1.90601
0.705445,58,2.02346
0.70868,58,2.15853
0.680024,58,1.90601
0.623315,58,1.20127
0.691519,58,1.90601
0.703922,58,2.02346
0.691338,58,1.90601
0.642387,58,1.55364
0.581871,58,0.848898
0.683768,58,1.90601
0.703922,58,2.02346
0.69767,58,1.90601
0.656547,58,1.53015
0.59182,58,1.20127
0.685385,58,1.90601
0.706952,58,1.8884
0.706952,58,1.8884
0.70868,58,2.18497
0.681281,58,1.90601
0.612454,58,1.20127
0.680921,58,1.90601
0.699247,58,1.90601
0.714634,58,2.15853
0.714634,58,2.15853
0.696066,58,1.90601
0.646914,58,1.55364
0.590629,58,1.20127
0.703922,58,2.02346
0.700829,58,1.8884
0.700829,58,1.8884
0.674831,58,1.57713
0.621349,58,1.20127
0.686985,58,1.90601
0.706952,58,2.15853
0.710192,58,2.15853
0.694444,58,1.90601
0.694444,58,1.90601
0.636325,58,1.55364
0.686985,58,1.90601
0.702298,58,2.02346
0.713168,58,2.18497
0.700829,58,2.02346
0.652758,58,1.53015
0.652758,58,1.53015
0.713168,58,2.18497
0.710192,58,2.21139
0.680024,58,1.90601
0.627699,58,1.20127
0.627699,58,1.20127
0.705445,58,2.02346
0.716508,58,2.15853
0.688057,58,1.90601
0.646317,58,1.55364
0.6749,58,1.90601
0.699247,58,1.90601
0.708444,58,2.15853
0.707153,58,2.02346
0.656547,58,1.53015
0.678151,58,1.90601
0.699247,58,1.90601
0.714634,58,2.15853
0.713168,58,2.18497
0.670208,58,1.53015
0.62558,58,1.20127
0.685385,58,1.90601
0.716084,58,2.18497
0.705445,58,2.02346
0.670208,58,1.57713
0.667247,58,1.53015
0.708444,58,2.21139
0.713168,58,2.18497
0.685054,58,1.90601
0.680921,58,1.90601
0.70078,58,2.02346
0.708444,58,2.21139
0.700829,58,2.02346
0.666634,58,1.53015
0.68253,58,1.90601
0.70078,58,1.8884
0.708444,58,2.21139
0.70078,58,1.8884
0.678312,58,1.90601
0.65253,58,1.55364
0.708444,58,2.21139
0.706952,58,1.8884
0.691338,58,1.90601
0.635572,58,1.55364
0.686695,58,1.90601
0.705445,58,1.8884
0.696133,58,1.90601
0.674831,58,1.53015
0.66843,58,1.55364
0.683395,58,1.90601
0.670208,58,1.55364
0.619045,58,1.20127
0.646317,58,1.55364
0.706178,36,1.81386
0.724103,36,2.0243
0.713198,36,1.89443
0.712982,36,1.89191
0.722417,36,2.00385
0.729725,36,2.09356
0.718595,36,1.95798
0.70962,36,1.85306
0.725769,36,2.04465
0.720711,36,1.98328
0.718983,36,1.9626
0.711662,36,1.8766
0.707985,36,1.83437
0.72904,36,2.08503
0.720711,36,1.98328
0.71367,36,1.89993
0.71367,36,1.89993
0.709875,36,1.856
0.693461,36,1.67381
0.720711,36,1.98328
0.720711,36,1.98328
0.717234,36,1.94182
0.71367,36,1.89993
0.711854,36,1.87882
0.704379,36,1.79359
0.708066,36,1.8353
0.693461,36,1.67381
0.674006,36,1.47374
0.718595,36,1.95798
0.722417,36,2.00385
0.711662,36,1.8766
0.717234,36,1.94182
0.715463,36,1.92093
0.706234,36,1.81449
0.706234,36,1.81449
0.708066,36,1.8353
0.715463,36,1.92093
0.717234,36,1.94182
0.700732,36,1.75297
0.695345,36,1.69408
0.691942,36,1.65758
0.715171,36,1.91749
0.722417,36,2.00385
0.726367,36,2.05201
0.717234,36,1.94182
0.717234,36,1.94182
0.720711,36,1.98328
0.720711,36,1.98328
0.711662,36,1.8766
0.711662,36,1.8766
0.718983,36,1.9626
0.718983,36,1.9626
0.711662,36,1.8766
0.704403,36,1.79386
0.702653,36,1.77429
0.691554,36,1.65345
0.708066,36,1.8353
0.709875,36,1.856
0.718983,36,1.9626
0.722417,36,2.00385
0.737096,36,2.18676
0.731374,36,2.11416
0.724103,36,2.0243
0.720711,36,1.98328
0.711662,36,1.8766
0.718983,36,1.9626
0.718983,36,1.9626
0.720711,36,1.98328
0.720711,36,1.98328
0.720277,36,1.97807
0.696969,36,1.71169
0.706234,36,1.81449
0.715463,36,1.92093
0.720711,36,1.98328
0.731374,36,2.11416
0.737096,36,2.18676
0.729725,36,2.09356
0.729725,36,2.09356
0.722417,36,2.00385
0.728057,36,2.07284
0.726367,36,2.05201
0.728057,36,2.07284
0.718983,36,1.9626
0.729725,36,2.09356
0.730646,36,2.10505
0.721056,36,1.98742
0.687668,36,1.61247
0.706234,36,1.81449
0.708066,36,1.8353
0.717234,36,1.94182
0.724657,36,2.03105
0.724657,36,2.03105
0.728057,36,2.07284
0.735465,36,2.16591
0.737096,36,2.18676
0.735465,36,2.16591
0.735465,36,2.16591
0.733815,36,2.14493
0.726367,36,2.05201
0.733815,36,2.14493
0.737096,36,2.18676
0.727414,36,2.0649
0.726231,36,2.05033
0.689623,36,1.633
0.700732,36,1.75297
0.708066,36,1.8353
